scanned_at_utc,root,filename,absolute_path,size_bytes,mtime_epoch
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m01__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m01__NH0_90__grid_1p0.grib,65628,1776272251
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m02__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m02__NH0_90__grid_1p0.grib,65628,1776272274
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m03__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m03__NH0_90__grid_1p0.grib,65628,1776272296
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m04__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m04__NH0_90__grid_1p0.grib,65628,1776272318
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m05__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m05__NH0_90__grid_1p0.grib,65628,1776272341
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m06__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m06__NH0_90__grid_1p0.grib,65628,1776272363
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m07__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m07__NH0_90__grid_1p0.grib,65628,1776272385
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m08__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m08__NH0_90__grid_1p0.grib,65628,1776272400
2026-04-16T12:36:30Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m09__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m09__NH0_90__grid_1p0.grib,65628,1776272433
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m10__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m10__NH0_90__grid_1p0.grib,65628,1776272632
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m11__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m11__NH0_90__grid_1p0.grib,65628,1776272647
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m12__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2000-2000__m12__NH0_90__grid_1p0.grib,65628,1776272679
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m01__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m01__NH0_90__grid_1p0.grib,65628,1776272702
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m02__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m02__NH0_90__grid_1p0.grib,65628,1776272717
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m03__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m03__NH0_90__grid_1p0.grib,65628,1776272740
2026-04-16T12:36:31Z,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m04__NH0_90__grid_1p0.grib,/mnt/e/last-aticol/data/raw/era5/pressure-levels/geopotential/500hPa/monthly/cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2001-2001__m04__NH0_90__grid_1p0.grib,65628,1776272774
